id,name,created_at,updated_at,ancestry
1341,エンジン、過給器、冷却装置,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/946
1342,クラッチ、ミッション、駆動系,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/946
1343,電装品,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/946
1344,補強パーツ,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/946
1110,汎用パーツ,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/946
947,外国自動車用パーツ,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/946
1345,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/946
1279,車内アクセサリー,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1113,カーナビ,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1114,カーオーディオ,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1115,車外アクセサリー,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1116,メンテナンス用品,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1308,チャイルドシート,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1254,ドライブレコーダー,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1280,レーダー探知機,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1122,カタログ/マニュアル,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1281,セキュリティ,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1117,ETC,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
948,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/115
1346,タイヤ,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1347,マフラー,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1348,エンジン、冷却装置,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1349,カウル、フェンダー、外装,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1350,サスペンション,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1351,ホイール,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1352,シート,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1353,ブレーキ,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1354,タンク,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1355,ライト、ウィンカー,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1356,チェーン、スプロケット、駆動系,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1357,メーター,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1358,電装系,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1359,ミラー,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/951
1118,ヘルメット/シールド,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/116
1119,バイクウエア/装備,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/116
1120,アクセサリー,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/116
1121,メンテナンス,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/116
1123,カタログ/マニュアル,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/116
953,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,1318/116
660,ペットフード,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
652,犬用品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
653,猫用品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
656,魚用品/水草,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
654,小動物用品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
657,爬虫類/両生類用品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
659,かご/おり,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
655,鳥用品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
658,虫類用品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
661,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,10/69
1137,菓子,2018-02-01 00:00:00,2018-02-01 00:00:00,10/112
1133,米,2018-02-01 00:00:00,2018-02-01 00:00:00,10/112
1134,野菜,2018-02-01 00:00:00,2018-02-01 00:00:00,10/112
1135,果物,2018-02-01 00:00:00,2018-02-01 00:00:00,10/112
1138,調味料,2018-02-01 00:00:00,2018-02-01 00:00:00,10/112
1131,魚介類(加工食品),2018-02-01 00:00:00,2018-02-01 00:00:00,10/112
1132,肉類(加工食品),2018-02-01 00:00:00,2018-02-01 00:00:00,10/112
1136,その他 加工食品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/112
930,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,10/112
1395,コーヒー,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1396,ソフトドリンク,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1397,ミネラルウォーター,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1398,茶,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1399,ウイスキー,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1400,ワイン,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1401,ブランデー,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1402,焼酎,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1403,日本酒,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1404,ビール、発泡酒,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
1405,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,10/929
933,タオル/バス用品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/113
932,日用品/生活雑貨,2018-02-01 00:00:00,2018-02-01 00:00:00,10/113
931,洗剤/柔軟剤,2018-02-01 00:00:00,2018-02-01 00:00:00,10/113
935,旅行用品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/113
936,防災関連グッズ,2018-02-01 00:00:00,2018-02-01 00:00:00,10/113
937,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,10/113
1258,雑貨,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1256
1257,工芸品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1256
1260,家具,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1256
1259,印刷物,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1256
1261,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1256
1196,筆記具,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
1197,ノート/メモ帳,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
1201,テープ/マスキングテープ,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
1203,カレンダー/スケジュール,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
1204,アルバム/スクラップ,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
1198,ファイル/バインダー,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
1199,はさみ/カッター,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
1202,カードホルダー/名刺管理,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
1200,のり/ホッチキス,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
1205,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,10/1151
957,オフィス用品一般,2018-02-01 00:00:00,2018-02-01 00:00:00,10/117
956,オフィス家具,2018-02-01 00:00:00,2018-02-01 00:00:00,10/117
954,店舗用品,2018-02-01 00:00:00,2018-02-01 00:00:00,10/117
955,OA機器,2018-02-01 00:00:00,2018-02-01 00:00:00,10/117
958,ラッピング/包装,2018-02-01 00:00:00,2018-02-01 00:00:00,10/117
959,その他,2018-02-01 00:00:00,2018-02-01 00:00:00,10/117
